distributed_link,persona,current_time,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8
https://www.tiktok.com/@tpendergrass23/video/7354818318777306414,Sports,2024-04-19 07:00:13.495049,https://www.tiktok.com/@darkeyebrows/video/7350454864071150890,https://www.tiktok.com/@jaz.th.200/video/7347169777103883566,https://www.tiktok.com/@laur_laur253/video/7347191740312407339,https://www.tiktok.com/@neviikore/video/7346670308184591622,https://www.tiktok.com/@overtime/video/7339315832205348142,https://www.tiktok.com/@korean.comic/video/7335194280501202177,https://www.tiktok.com/@initialgurlll/video/7340826442340633899,https://www.tiktok.com/@not_simone444/video/7335451709122235690
https://www.tiktok.com/@acarusbeauty/video/7329622096005319982,Sports,2024-04-19 08:00:06.762301,https://www.tiktok.com/@bloxburgdeluna/video/7359508140544625928,https://www.tiktok.com/@gracehuangg/video/7359041552343125256,https://www.tiktok.com/@whereareuyeezy_/video/7358969387996482837,https://www.tiktok.com/@_fpsnini/video/7359141566516120837,https://www.tiktok.com/@unforgiveforyou/video/7359435030776532232,https://www.tiktok.com/@yaysitap/video/7359429305442651397,https://www.tiktok.com/@de_ouse/video/7327727015916735750,https://www.tiktok.com/@teufactory/video/7359473009125510406
https://www.tiktok.com/@msnbc/video/7358538332013366570?q=fox%20news&t=1713312473138,Sports,2024-04-19 09:00:06.990584,https://www.tiktok.com/@iampipi.whoareyou/video/7359492008555121927?q=fox news&t=1713312473138,https://www.tiktok.com/@.wonyslifee/video/7359444427246488837?q=fox news&t=1713312473138,https://www.tiktok.com/@gudinhanches11/video/7359392473174609157?q=fox news&t=1713312473138,https://www.tiktok.com/@angelsanchez.017/video/7359350245748198661?q=fox news&t=1713312473138,https://www.tiktok.com/@hazara.girl45/video/7353968711193201938?q=fox news&t=1713312473138,https://www.tiktok.com/@matt_rife/video/7350429699580906798?q=fox news&t=1713312473138,https://www.tiktok.com/@istudy_language/video/7359189823728389384?q=fox news&t=1713312473138,https://www.tiktok.com/@_yeoniejae/video/7359187558850366727?q=fox news&t=1713312473138
https://www.tiktok.com/@kittyfoodie/video/7345990151597821226,Sports,2024-04-19 10:00:04.329223,https://www.tiktok.com/@tayyabawan751/video/7359553035456007432,https://www.tiktok.com/@kittyfoodie/video/7336868254251552046,https://www.tiktok.com/@kittyfoodie/video/7337905046589312298,https://www.tiktok.com/@kittyfoodie/video/7339783637379861802,https://www.tiktok.com/@kittyfoodie/video/7357762031556021546,https://www.tiktok.com/@kittyfoodie/video/7336805012275842347,https://www.tiktok.com/@kittyfoodie/video/7346110081697713451,https://www.tiktok.com/@kauagisley/video/7357490451298913542
https://www.tiktok.com/@raftzbasketballeditz1/video/7342132710942493958,Sports,2024-04-19 11:00:13.978531,https://www.tiktok.com/@raftzbasketballeditz1/video/7349116473270455570,https://www.tiktok.com/@kosmossale/video/7359286365634186502,https://www.tiktok.com/@raftzbasketballeditz1/video/7352469230454967559,https://www.tiktok.com/@minhohoe/video/7359161693798272274,https://www.tiktok.com/@osamak94/video/7359038760392101126,https://www.tiktok.com/@raftzbasketballeditz1/video/7355793916831993096,https://www.tiktok.com/@l.uisfer/video/7359433878206991621,https://www.tiktok.com/@minhohoe/video/7358499756177362194
https://www.tiktok.com/@isabellacjansen/video/7348616841389968686,Sports,2024-04-19 12:00:07.908003,https://www.tiktok.com/@m00bie/video/7351457457006218539,https://www.tiktok.com/@isabellacjansen/video/7334897311501471022,https://www.tiktok.com/@isabellacjansen/video/7336659528408108334,https://www.tiktok.com/@isabellacjansen/video/7328947959238987054,https://www.tiktok.com/@casinha.da_day/video/7359342001642360070,https://www.tiktok.com/@melanyee_rdz/video/7359350825703050501,https://www.tiktok.com/@m1rs4doffline/video/7359346577082715397,https://www.tiktok.com/@tariqbaloch00531/video/7354664829677751559
https://www.tiktok.com/@briantylercohen/video/7350330174883335466?q=fox%20news&t=1713312473138,Sports,2024-04-19 13:00:00.922376
https://www.tiktok.com/@onlyinindia_/video/7344410320183627050,Sports,2024-04-19 14:00:16.121706,https://www.tiktok.com/@4reumdt/video/7359521162256469254,https://www.tiktok.com/@4yamaha/video/7359128719895661830,https://www.tiktok.com/@mariaduda8960/video/7359417465849318661,https://www.tiktok.com/@el_angeliko/video/7350451625019886891,https://www.tiktok.com/@therealoscarmendez/video/7352276435312119082,https://www.tiktok.com/@royal.lily.paper/video/7338952213903052074,https://www.tiktok.com/@horrorvisuals/video/7336593720260840710,https://www.tiktok.com/@86hands/video/7342952042169765163
https://www.tiktok.com/@memebrzi/video/7330299774677110049,Sports,2024-04-19 15:00:05.391608,https://www.tiktok.com/@espn/video/7330397208631889198,https://www.tiktok.com/@san.dhu87/video/7359131608135322896,https://www.tiktok.com/@_kpop_my_family_/video/7359298110423567621,https://www.tiktok.com/@olesyazolina/video/7359477331490082054,https://www.tiktok.com/@awan3737/video/7355934215818513681,https://www.tiktok.com/@thejessicatepper/video/7348996037110975786,https://www.tiktok.com/@san.dhu87/video/7359504399317650689,https://www.tiktok.com/@san.dhu87/video/7359254287123238160
https://www.tiktok.com/@shereeneidriss/video/7356039120021376302,Sports,2024-04-19 16:00:08.366648,https://www.tiktok.com/@callmehardio2/video/7359555307632119046,https://www.tiktok.com/@real_bass/video/7359340805900766470,https://www.tiktok.com/@korra251/video/7359327161926356229,https://www.tiktok.com/@sabisbe424268817093/video/7359552172889083142,https://www.tiktok.com/@navigue5baton/video/7359363682691796229,https://www.tiktok.com/@leqaa_samir/video/7359255612879899910,https://www.tiktok.com/@1309studios/video/7357758675735366919,https://www.tiktok.com/@roseandben/video/7356411274919726382
https://www.tiktok.com/@themaybeseanc/video/7325472083813666091,Sports,2024-04-19 17:00:15.972679,https://www.tiktok.com/@elfranchee/video/7359588167588089094,https://www.tiktok.com/@nonnnbiri/video/7356048925893217553,https://www.tiktok.com/@intotx_/video/7359523515218824455,https://www.tiktok.com/@capcut_countrymusic/video/7332647045750295813,https://www.tiktok.com/@rudy.dot.70/video/7359188490946350342,https://www.tiktok.com/@luzmarygarciaestrada/video/7359407639320710405,https://www.tiktok.com/@phayou75/video/7359260908058725637,https://www.tiktok.com/@si_soy_yuli16/video/7359287361190022406
https://www.tiktok.com/@fruit_premium1/video/7344054163388517664,Sports,2024-04-19 18:00:06.745733,https://www.tiktok.com/@ubaidullahprince007/video/7359576202874555665,https://www.tiktok.com/@that_ify_/video/7359275833648876806,https://www.tiktok.com/@nessahmenezess/video/7359407469417762053,https://www.tiktok.com/@sabinaaaraiymkul1/video/7359475259206044933,https://www.tiktok.com/@sander924699130/video/7359399789106072838,https://www.tiktok.com/@yrzz_vale12/video/7359355071018142981,https://www.tiktok.com/@sukeynakyaa/video/7359370353858153734,https://www.tiktok.com/@azulashes08/video/7359343295085956357
https://www.tiktok.com/@overtimeboxing/video/7324472966975196458,Sports,2024-04-19 19:00:03.800157,https://www.tiktok.com/@overtimeboxing/video/7354525450946792747,https://www.tiktok.com/@elfranchee/video/7359634539666279685,https://www.tiktok.com/@frances.cameron7/video/7359471674875530514,https://www.tiktok.com/@sakurakun184/video/7359479554819378438,https://www.tiktok.com/@chrystalmartin13/video/7359354772425592071,https://www.tiktok.com/@user34191393/video/7359482830927269127,https://www.tiktok.com/@overtimeboxing/video/7354769289670429995,https://www.tiktok.com/@l__freefire/video/7359474063808466181
