distributed_link,persona,current_time,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8
https://www.tiktok.com/@msnbc/video/7358538332013366570?q=fox%20news&t=1713312473138,Society,2024-04-19 11:00:03.627324,https://www.tiktok.com/@mebye.15/video/7359260003867397381?q=fox news&t=1713312473138,https://www.tiktok.com/@sbsnews_au/video/7333099788201774337?q=fox news&t=1713312473138,https://www.tiktok.com/@m1rs4doffline/video/7359346577082715397?q=fox news&t=1713312473138,https://www.tiktok.com/@filssawadog/video/7359334364469038342?q=fox news&t=1713312473138,https://www.tiktok.com/@queenperry766/video/7359300148150766854?q=fox news&t=1713312473138,https://www.tiktok.com/@jason_abadi/video/7329031920120007978?q=fox news&t=1713312473138,,
https://www.tiktok.com/@kittyfoodie/video/7345990151597821226,Society,2024-04-19 12:00:17.397774,https://www.tiktok.com/@kittyfoodie/video/7336868254251552046,https://www.tiktok.com/@kittyfoodie/video/7357762031556021546,https://www.tiktok.com/@user37518047343940/video/7359307025915874566,https://www.tiktok.com/@kittyfoodie/video/7339783637379861802,https://www.tiktok.com/@emmanuelveloz421/video/7359189630211706118,https://www.tiktok.com/@lilytrii/video/7343435754686713131,https://www.tiktok.com/@minhohoe/video/7359161693798272274,https://www.tiktok.com/@kittyfoodie/video/7346110081697713451
https://www.tiktok.com/@raftzbasketballeditz1/video/7342132710942493958,Society,2024-04-19 13:00:05.351299,https://www.tiktok.com/@el.jefe.ganzo/video/7359422879823400198,https://www.tiktok.com/@liamlayss/video/7359587945268923649,https://www.tiktok.com/@raftzbasketballeditz1/video/7349116473270455570,https://www.tiktok.com/@yaysitap/video/7359429305442651397,https://www.tiktok.com/@npeachii_/video/7359251969065717008,https://www.tiktok.com/@_fpsnini/video/7359141566516120837,https://www.tiktok.com/@raftzbasketballeditz1/video/7336115604845546757,https://www.tiktok.com/@yaysitap/video/7359419180858281222
https://www.tiktok.com/@isabellacjansen/video/7348616841389968686,Society,2024-04-19 14:00:09.874245,https://www.tiktok.com/@user8533781581515/video/7359589254416043270,https://www.tiktok.com/@msnbc/video/7329201688391322910,https://www.tiktok.com/@isabellacjansen/video/7334897311501471022,https://www.tiktok.com/@isabellacjansen/video/7328947959238987054,https://www.tiktok.com/@douyinxynh/video/7343182485070662914,https://www.tiktok.com/@nayde.111/video/7359413181850307845,https://www.tiktok.com/@brutamerica/video/7341005342169468202,
https://www.tiktok.com/@briantylercohen/video/7350330174883335466?q=fox%20news&t=1713312473138,Society,2024-04-19 15:00:13.686521,,,,,,,,
https://www.tiktok.com/@onlyinindia_/video/7344410320183627050,Society,2024-04-19 16:00:08.524377,https://www.tiktok.com/@dontetto/video/7359271304421313797,https://www.tiktok.com/@cofringo/video/7359573011617352966,https://www.tiktok.com/@user3412350239139/video/7359611789174148369,https://www.tiktok.com/@msnbc/video/7346019169751665963,https://www.tiktok.com/@abcworldnews/video/7343784476213824810,,,
https://www.tiktok.com/@memebrzi/video/7330299774677110049,Society,2024-04-19 17:00:10.813502,https://www.tiktok.com/@new_usa_2024/video/7328899535848181034,https://www.tiktok.com/@washingtonpost/video/7338890757413096750,https://www.tiktok.com/@thegreatlondini.com/video/7350070189922258219,,,,,
https://www.tiktok.com/@shereeneidriss/video/7356039120021376302,Society,2024-04-19 18:00:05.031672,https://www.tiktok.com/@shereeneidriss/video/7351624838433328426,https://www.tiktok.com/@shereeneidriss/video/7352313772654021934,https://www.tiktok.com/@bidenhq/video/7343845030085397803,https://www.tiktok.com/@shereeneidriss/video/7341795442268835118,https://www.tiktok.com/@qra.lebrao/video/7359232453254368518,https://www.tiktok.com/@blinkvy.ng/video/7359549350256725254,https://www.tiktok.com/@vss_o/video/7359284524339105029,https://www.tiktok.com/@hairbyapeke1/video/7359491975260671238
https://www.tiktok.com/@themaybeseanc/video/7325472083813666091,Society,2024-04-19 19:00:03.608657,https://www.tiktok.com/@lee_coreee/video/7328707138061143302,https://www.tiktok.com/@6tee9yne/video/7343866298025168170,https://www.tiktok.com/@casa.dos.adoradores/video/7359305936185363717,https://www.tiktok.com/@user7780491861307/video/7359559814336285957,https://www.tiktok.com/@7ama_eiditor747/video/7359648739658648837,https://www.tiktok.com/@ubaidullahprince007/video/7359576202874555665,https://www.tiktok.com/@lisaremillard/video/7345863030212775210,
https://www.tiktok.com/@fruit_premium1/video/7344054163388517664,Society,2024-04-19 19:40:36.187730,https://www.tiktok.com/@capcutmodelosszz/video/7347119618248494342,https://www.tiktok.com/@trtworld/video/7340297272623713541,https://www.tiktok.com/@trtworld/video/7341398395971587334,https://www.tiktok.com/@israelcc/video/7342863170458979626,https://www.tiktok.com/@vljayden/video/7335309971485199623,https://www.tiktok.com/@ten_yujin/video/7355158888255196421,https://www.tiktok.com/@pr3ttyface_wynterr.zptt/video/7343447416076750126,https://www.tiktok.com/@lfn.chris/video/7333741139515706667
https://www.tiktok.com/@overtimeboxing/video/7324472966975196458,Society,2024-04-19 20:00:02.655823,https://www.tiktok.com/@overtimeboxing/video/7354769289670429995,https://www.tiktok.com/@antonrubaclini_/video/7343913476538027306,https://www.tiktok.com/@overtimeboxing/video/7354525450946792747,https://www.tiktok.com/@juliadouradoo/video/7346596115355061509,https://www.tiktok.com/@kkjbl.tv/video/7359159540618628357,https://www.tiktok.com/@dailymail/video/7334688337950674218,https://www.tiktok.com/@shanefleming3/video/7330792187317243182,https://www.tiktok.com/@onemanstake/video/7343845984683691295
https://www.tiktok.com/@juliaperfetto/video/7341874535274138886,Society,2024-04-19 21:00:15.586792,https://www.tiktok.com/@jacquiealexander_/video/7347908274659790082,https://www.tiktok.com/@renee.noe/video/7347844173833325866,https://www.tiktok.com/@reneemowatt/video/7333581023210376455,https://www.tiktok.com/@tessapeay/video/7341944558932069675,https://www.tiktok.com/@judienowak/video/7340298714319244549,https://www.tiktok.com/@gabscurls/video/7335670795387014443,https://www.tiktok.com/@lexxhidalgo/video/7328920707898068270,https://www.tiktok.com/@hope_schwing/video/7337373762439892266
